Problem:    EON_SDS009
  2555 LINK_DISJOINTNESS[1,3,3,2,3]
                                   1                           1 
  2556 LINK_DISJOINTNESS[1,3,3,3,1]
                                   0                           1 
  2557 LINK_DISJOINTNESS[1,3,3,3,2]
                                   0                           1 
  2558 LINK_DISJOINTNESS[2,1,1,1,2]
                                   1                           1 
  2559 LINK_DISJOINTNESS[2,1,1,1,3]
                                   1                           1 
  2560 LINK_DISJOINTNESS[2,1,1,2,1]
                                   0                           1 
  2561 LINK_DISJOINTNESS[2,1,1,3,1]
                                   0                           1 
  2562 LINK_DISJOINTNESS[2,1,2,3,1]
                                   0                           1 
  2563 LINK_DISJOINTNESS[2,1,3,2,1]
                                   1                           1 
  2564 LINK_DISJOINTNESS[2,1,3,3,2]
                                   1                           1 
  2565 LINK_DISJOINTNESS[2,2,1,1,3]
                                   0                           1 
  2566 LINK_DISJOINTNESS[2,2,2,1,2]
                                   0                           1 
  2567 LINK_DISJOINTNESS[2,2,2,2,1]
                                   0                           1 
  2568 LINK_DISJOINTNESS[2,2,3,2,2]
                                   0                           1 
  2569 LINK_DISJOINTNESS[2,3,1,1,2]
                                   0                           1 
  2570 LINK_DISJOINTNESS[2,3,1,2,3]
                                   0                           1 
  2571 LINK_DISJOINTNESS[2,3,2,2,2]
                                   0                           1 
  2572 LINK_DISJOINTNESS[2,3,3,1,3]
                                   1                           1 
  2573 LINK_DISJOINTNESS[2,3,3,2,3]
                                   1                           1 
  2574 LINK_DISJOINTNESS[2,3,3,3,1]
                                   0                           1 
  2575 LINK_DISJOINTNESS[2,3,3,3,2]
                                   0                           1 
  2576 SAME_DOMAIN_SEQUENCE[1,1,2]
                                   0            -0             = 
  2577 SAME_DOMAIN_SEQUENCE[1,1,3]
                                   0            -0             = 
  2578 SAME_DOMAIN_SEQUENCE[1,2,1]
                                   0            -0             = 
  2579 SAME_DOMAIN_SEQUENCE[1,2,3]
                                   0            -0             = 
  2580 SAME_DOMAIN_SEQUENCE[1,3,1]
                                   0            -0             = 
  2581 SAME_DOMAIN_SEQUENCE[1,3,2]
                                   0            -0             = 
  2582 SAME_DOMAIN_SEQUENCE[2,1,2]
                                   0            -0             = 
  2583 SAME_DOMAIN_SEQUENCE[2,1,3]
                                   0            -0             = 
  2584 SAME_DOMAIN_SEQUENCE[2,2,1]
                                   0            -0             = 
  2585 SAME_DOMAIN_SEQUENCE[2,2,3]
                                   0            -0             = 
  2586 SAME_DOMAIN_SEQUENCE[2,3,1]
                                   0            -0             = 
  2587 SAME_DOMAIN_SEQUENCE[2,3,2]
                                   0            -0             = 
  2588 PRIMARY_PASS_IS_GOOD[1]
                                   0                          -0 
  2589 PRIMARY_PASS_IS_GOOD[2]
                                   0                          -0 
  2590 P_NF[1,1,1,0]
                                   0            -0             = 
  2591 P_NF[1,1,1,1]
                                   0            -0             = 
  2592 P_NF[1,1,1,2]
                                   0            -0             = 
  2593 P_NF[1,1,1,3]
                                   0            -0             = 
  2594 P_NF[1,1,1,4]
                                   0            -0             = 
  2595 P_NF[1,1,1,5]
                                   0            -0             = 
  2596 P_NF[1,1,1,6]
                                   0            -0             = 
  2597 P_NF[1,1,1,7]
                                   0            -0             = 
  2598 P_NF[1,1,1,8]
                                   0            -0             = 
  2599 P_NF[1,1,1,9]
                                   0            -0             = 
  2600 P_NF[1,1,2,0]
                                   0            -0             = 
  2601 P_NF[1,1,2,1]
                                   0            -0             = 
  2602 P_NF[1,1,2,2]
                                   0            -0             = 
  2603 P_NF[1,1,2,3]
                                   0            -0             = 
  2604 P_NF[1,1,2,4]
                                   0            -0             = 
  2605 P_NF[1,1,2,5]
                                   0            -0             = 
  2606 P_NF[1,1,2,6]
                                   0            -0             = 
  2607 P_NF[1,1,2,7]
                                   0            -0             = 
  2608 P_NF[1,1,2,8]
                                   0            -0             = 
  2609 P_NF[1,1,2,9]
                                   0            -0             = 
  2610 B_NF[1,1,1,0]
                                   0            -0             = 
  2611 B_NF[1,1,1,1]
                                   0            -0             = 
  2612 B_NF[1,1,1,2]
                                   0            -0             = 
  2613 B_NF[1,1,1,3]
                                   0            -0             = 
  2614 B_NF[1,1,1,4]
                                   0            -0             = 
  2615 B_NF[1,1,1,5]
                                   0            -0             = 
  2616 B_NF[1,1,1,6]
                                   0            -0             = 
  2617 B_NF[1,1,1,7]
                                   0            -0             = 
  2618 B_NF[1,1,1,8]
                                   0            -0             = 
  2619 B_NF[1,1,1,9]
                                   0            -0             = 
  2620 B_NF[1,1,2,0]
                                   0            -0             = 
  2621 B_NF[1,1,2,1]
                                   0            -0             = 
  2622 B_NF[1,1,2,2]
                                   0            -0             = 
  2623 B_NF[1,1,2,3]
                                   0            -0             = 
  2624 B_NF[1,1,2,4]
                                   0            -0             = 
  2625 B_NF[1,1,2,5]
                                   0            -0             = 
  2626 B_NF[1,1,2,6]
                                   0            -0             = 
  2627 B_NF[1,1,2,7]
                                   0            -0             = 
  2628 B_NF[1,1,2,8]
                                   0            -0             = 
  2629 B_NF[1,1,2,9]
                                   0            -0             = 

   No. Column name       Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 xp[1,1,1,1,2,0]
                    *              0             0             1 
     2 xp[1,1,1,1,2,1]
                    *              0             0             1 
     3 xp[1,1,1,1,2,2]
                    *              0             0             1 
     4 xp[1,1,1,1,2,3]
                    *              0             0             1 
     5 xp[1,1,1,1,2,4]
                    *              0             0             1 
     6 xp[1,1,1,1,2,5]
                    *              0             0             1 
     7 xp[1,1,1,1,2,6]
                    *              0             0             1 
     8 xp[1,1,1,1,2,7]
                    *              0             0             1 
     9 xp[1,1,1,1,2,8]
                    *              0             0             1 
    10 xp[1,1,1,1,2,9]
                    *              0             0             1 
    11 xp[1,1,1,1,3,0]
                    *              0             0             1 
    12 xp[1,1,1,1,3,1]
                    *              0             0             1 
    13 xp[1,1,1,1,3,2]
                    *              0             0             1 
    14 xp[1,1,1,1,3,3]
                    *              0             0             1 
    15 xp[1,1,1,1,3,4]
                    *              0             0             1 
    16 xp[1,1,1,1,3,5]
                    *              1             0             1 
    17 xp[1,1,1,1,3,6]
                    *              0             0             1 
    18 xp[1,1,1,1,3,7]
                    *              0             0             1 
    19 xp[1,1,1,1,3,8]
                    *              0             0             1 
    20 xp[1,1,1,1,3,9]
                    *              0             0             1 
    21 xp[1,1,1,2,1,0]
                    *              0             0             1 
    22 xp[1,1,1,2,1,1]
                    *              0             0             1 
    23 xp[1,1,1,2,1,2]
                    *              0             0             1 
    24 xp[1,1,1,2,1,3]
                    *              0             0             1 
    25 xp[1,1,1,2,1,4]
                    *              0             0             1 
